Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0015,N,70,70.08,2.67%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:05:00-04,ND0015,N,70,68.39,2.67%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:10:00-04,ND0015,N,66,69.37,2.57%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:15:00-04,ND0015,N,59,67.19,1.94%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:20:00-04,ND0015,N,59,68.00,2.73%,14,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:25:00-04,ND0015,N,38,66.20,2.06%,12,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:30:00-04,ND0015,N,57,65.97,2.67%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:35:00-04,ND0015,N,55,65.15,2.41%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:40:00-04,ND0015,N,41,67.27,1.69%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:45:00-04,ND0015,N,31,69.13,1.78%,12,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:50:00-04,ND0015,N,44,64.56,2.14%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 00:55:00-04,ND0015,N,57,68.97,2.35%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:00:00-04,ND0015,N,44,66.35,2.19%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:05:00-04,ND0015,N,41,66.73,2.01%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:10:00-04,ND0015,N,40,65.64,2.07%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:15:00-04,ND0015,N,49,68.42,2.99%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:20:00-04,ND0015,N,35,63.21,1.72%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:25:00-04,ND0015,N,45,69.13,2.04%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:30:00-04,ND0015,N,44,67.91,2.23%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:35:00-04,ND0015,N,56,64.31,3.07%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:40:00-04,ND0015,N,41,66.01,1.93%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:45:00-04,ND0015,N,44,63.14,2.81%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:50:00-04,ND0015,N,46,65.37,2.47%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 01:55:00-04,ND0015,N,40,67.70,2.84%,11,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:00:00-04,ND0015,N,25,64.71,1.74%,12,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:05:00-04,ND0015,N,62,65.26,2.49%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:10:00-04,ND0015,N,44,66.36,2.50%,14,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:15:00-04,ND0015,N,44,69.06,2.72%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:20:00-04,ND0015,N,34,72.38,1.85%,13,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:25:00-04,ND0015,N,38,69.13,2.25%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:30:00-04,ND0015,N,43,68.33,2.42%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:35:00-04,ND0015,N,41,65.86,2.37%,14,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:40:00-04,ND0015,N,53,67.45,2.45%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:45:00-04,ND0015,N,45,67.64,1.98%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:50:00-04,ND0015,N,45,66.32,3.40%,12,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 02:55:00-04,ND0015,N,47,65.43,2.40%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:00:00-04,ND0015,N,34,67.23,1.71%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:05:00-04,ND0015,N,48,66.34,2.43%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:10:00-04,ND0015,N,55,68.95,2.03%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:15:00-04,ND0015,N,52,69.01,2.56%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:20:00-04,ND0015,N,45,68.27,2.90%,14,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:25:00-04,ND0015,N,38,69.75,2.00%,14,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:30:00-04,ND0015,N,48,66.73,2.26%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:35:00-04,ND0015,N,58,67.73,3.17%,15,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:40:00-04,ND0015,N,54,67.96,2.60%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:45:00-04,ND0015,N,56,70.11,1.99%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:50:00-04,ND0015,N,65,68.90,3.49%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 03:55:00-04,ND0015,N,51,68.94,1.83%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:00:00-04,ND0015,N,69,64.95,2.71%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:05:00-04,ND0015,N,68,67.86,2.64%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:10:00-04,ND0015,N,59,67.27,1.94%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:15:00-04,ND0015,N,76,65.27,3.09%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:20:00-04,ND0015,N,66,65.97,3.04%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:25:00-04,ND0015,N,79,68.02,3.01%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:30:00-04,ND0015,N,78,65.73,3.31%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:35:00-04,ND0015,N,80,67.54,2.91%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:40:00-04,ND0015,N,83,68.17,2.97%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:45:00-04,ND0015,N,85,71.49,2.73%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:50:00-04,ND0015,N,102,68.59,3.40%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 04:55:00-04,ND0015,N,77,70.69,2.92%,17,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:00:00-04,ND0015,N,89,70.55,3.27%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:05:00-04,ND0015,N,111,69.58,3.23%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:10:00-04,ND0015,N,105,67.86,3.32%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:15:00-04,ND0015,N,112,69.08,3.65%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:20:00-04,ND0015,N,129,67.03,4.15%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:25:00-04,ND0015,N,153,67.14,4.67%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:30:00-04,ND0015,N,136,69.76,4.37%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:35:00-04,ND0015,N,143,69.17,4.41%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:40:00-04,ND0015,N,143,68.05,4.70%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:45:00-04,ND0015,N,152,69.73,4.27%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:50:00-04,ND0015,N,194,67.94,5.53%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 05:55:00-04,ND0015,N,183,70.62,5.34%,20,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 06:00:00-04,ND0015,N,156,69.94,5.27%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 06:05:00-04,ND0015,N,167,70.02,4.56%,19,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 06:10:00-04,ND0015,N,193,70.40,5.80%,16,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
2024-08-01 06:15:00-04,ND0015,N,234,68.60,6.49%,18,ND0015 - I95 AT MM35 {SOLAR},15151.1,2020-11-17 16:26:46-05,
