Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0024,S,111,71.02,2.99%,20,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:05:00-04,ND0024,S,108,73.17,2.79%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:10:00-04,ND0024,S,122,73.67,3.24%,20,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:15:00-04,ND0024,S,105,70.42,3.43%,18,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:20:00-04,ND0024,S,95,72.05,2.95%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:25:00-04,ND0024,S,96,71.75,3.54%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:30:00-04,ND0024,S,109,71.67,3.04%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:35:00-04,ND0024,S,88,72.38,2.80%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:40:00-04,ND0024,S,75,71.93,2.36%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:45:00-04,ND0024,S,83,71.76,2.96%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:50:00-04,ND0024,S,71,73.04,2.43%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 00:55:00-04,ND0024,S,58,72.89,2.04%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:00:00-04,ND0024,S,73,72.31,2.87%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:05:00-04,ND0024,S,64,71.53,2.40%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:10:00-04,ND0024,S,59,70.30,1.98%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:15:00-04,ND0024,S,55,70.45,2.32%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:20:00-04,ND0024,S,64,70.61,2.42%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:25:00-04,ND0024,S,55,69.55,2.51%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:30:00-04,ND0024,S,55,71.82,1.83%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:35:00-04,ND0024,S,55,72.37,2.43%,13,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:40:00-04,ND0024,S,50,69.87,2.48%,13,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:45:00-04,ND0024,S,46,69.35,2.34%,13,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:50:00-04,ND0024,S,62,71.17,2.91%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 01:55:00-04,ND0024,S,42,69.83,2.16%,13,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:00:00-04,ND0024,S,44,71.37,1.86%,14,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:05:00-04,ND0024,S,55,70.00,2.19%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:10:00-04,ND0024,S,51,72.71,2.81%,14,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:15:00-04,ND0024,S,39,66.58,2.39%,13,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:20:00-04,ND0024,S,64,71.91,3.25%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:25:00-04,ND0024,S,55,71.59,2.76%,14,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:30:00-04,ND0024,S,46,72.68,1.97%,14,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:35:00-04,ND0024,S,46,68.03,2.65%,14,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:40:00-04,ND0024,S,48,70.80,2.06%,14,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:45:00-04,ND0024,S,61,70.38,2.38%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:50:00-04,ND0024,S,52,71.18,2.12%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 02:55:00-04,ND0024,S,55,69.90,2.47%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:00:00-04,ND0024,S,50,70.20,2.06%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:05:00-04,ND0024,S,51,71.97,2.48%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:10:00-04,ND0024,S,54,68.95,2.64%,16,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:15:00-04,ND0024,S,70,72.53,2.83%,18,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:20:00-04,ND0024,S,51,70.45,2.18%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:25:00-04,ND0024,S,53,69.58,2.23%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:30:00-04,ND0024,S,69,71.83,2.70%,18,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:35:00-04,ND0024,S,78,69.08,2.71%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:40:00-04,ND0024,S,77,68.79,3.17%,18,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:45:00-04,ND0024,S,74,68.07,2.67%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:50:00-04,ND0024,S,80,70.21,3.66%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 03:55:00-04,ND0024,S,59,68.38,2.82%,17,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:00:00-04,ND0024,S,46,67.26,2.17%,15,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:05:00-04,ND0024,S,58,70.77,2.29%,18,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:10:00-04,ND0024,S,75,70.15,2.98%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:15:00-04,ND0024,S,95,71.55,3.38%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:20:00-04,ND0024,S,81,71.26,2.85%,20,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:25:00-04,ND0024,S,90,69.40,3.61%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:30:00-04,ND0024,S,85,72.63,2.78%,20,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:35:00-04,ND0024,S,100,72.76,3.13%,19,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
2024-08-01 04:40:00-04,ND0024,S,135,70.32,4.62%,20,ND0024 - I95 AT SR1 {SOLAR},15165.5,2020-11-17 11:59:00-05,
