Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 08:50:00-04,ND0019,N,350,71.84,8.27%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 08:55:00-04,ND0019,N,351,70.42,8.84%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:00:00-04,ND0019,N,326,70.74,8.21%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:05:00-04,ND0019,N,345,71.20,8.57%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:10:00-04,ND0019,N,309,72.87,6.83%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:15:00-04,ND0019,N,345,69.85,8.68%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:20:00-04,ND0019,N,301,72.19,7.30%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:25:00-04,ND0019,N,305,70.90,7.31%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:30:00-04,ND0019,N,335,70.72,8.94%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:35:00-04,ND0019,N,340,70.15,9.59%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:40:00-04,ND0019,N,271,72.72,6.19%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:45:00-04,ND0019,N,313,70.98,7.85%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:50:00-04,ND0019,N,291,72.83,7.36%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 09:55:00-04,ND0019,N,339,71.16,8.05%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 10:00:00-04,ND0019,N,290,70.66,7.10%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
2024-08-01 10:05:00-04,ND0019,N,291,70.64,7.58%,4,ND0019 - I 95 @ SERVICE PLAZA NB SOLAR,14164.1,2020-02-28 14:21:14-05,
