Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0042,N,32,66.95,1.92%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:05:00-04,ND0042,N,28,65.01,1.56%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:10:00-04,ND0042,N,28,66.71,1.59%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:15:00-04,ND0042,N,28,68.65,1.42%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:20:00-04,ND0042,N,18,69.06,0.97%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:25:00-04,ND0042,N,29,68.44,1.74%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:30:00-04,ND0042,N,26,64.82,1.72%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:35:00-04,ND0042,N,22,67.40,1.38%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:40:00-04,ND0042,N,13,68.92,0.82%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:45:00-04,ND0042,N,18,69.50,1.21%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:50:00-04,ND0042,N,21,71.55,1.43%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 00:55:00-04,ND0042,N,32,66.35,2.04%,10,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:00:00-04,ND0042,N,19,68.15,1.54%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:05:00-04,ND0042,N,21,64.80,1.35%,8,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:10:00-04,ND0042,N,18,65.64,1.52%,8,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:15:00-04,ND0042,N,15,67.62,1.24%,7,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:20:00-04,ND0042,N,19,66.91,1.62%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:25:00-04,ND0042,N,12,65.37,1.42%,7,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:30:00-04,ND0042,N,14,67.21,1.42%,5,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:35:00-04,ND0042,N,20,68.46,1.69%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:40:00-04,ND0042,N,19,66.80,1.55%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:45:00-04,ND0042,N,12,66.36,1.23%,7,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:50:00-04,ND0042,N,17,65.71,1.38%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 01:55:00-04,ND0042,N,11,68.79,1.13%,8,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 02:00:00-04,ND0042,N,16,64.99,1.77%,7,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 02:05:00-04,ND0042,N,20,61.09,2.12%,9,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
2024-08-01 02:10:00-04,ND0042,N,18,64.11,2.10%,6,ND0042 - DE1 NORTH OF US40 SOLAR,15153.1,2020-11-17 11:59:00-05,
