Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0017,S,94,72.06,2.85%,18,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:05:00-04,ND0017,S,83,73.23,1.91%,19,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:10:00-04,ND0017,S,80,73.79,2.02%,20,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:15:00-04,ND0017,S,94,71.41,2.25%,20,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:20:00-04,ND0017,S,95,70.50,3.01%,18,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:25:00-04,ND0017,S,73,73.67,2.18%,18,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:30:00-04,ND0017,S,89,72.51,2.35%,19,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:35:00-04,ND0017,S,78,71.38,2.40%,19,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:40:00-04,ND0017,S,71,72.71,2.02%,18,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:45:00-04,ND0017,S,77,72.20,2.01%,20,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:50:00-04,ND0017,S,76,71.19,2.56%,18,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 00:55:00-04,ND0017,S,58,73.56,2.25%,15,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 01:00:00-04,ND0017,S,63,72.81,2.32%,17,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 01:05:00-04,ND0017,S,68,72.30,2.42%,17,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
2024-08-01 01:10:00-04,ND0017,S,61,73.39,1.61%,18,ND0017 - I95 1/2 M SOUTH OF SERVICE AREA {SOLAR},15163.5,2020-11-17 11:59:00-05,
