Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0183,S,103,73.10,3.99%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:05:00-04,ND0183,S,118,72.82,4.60%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:10:00-04,ND0183,S,71,71.67,3.25%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:15:00-04,ND0183,S,72,72.36,2.55%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:20:00-04,ND0183,S,69,73.09,3.08%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:25:00-04,ND0183,S,74,71.23,2.68%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:30:00-04,ND0183,S,68,71.21,3.16%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:35:00-04,ND0183,S,73,71.62,3.44%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:40:00-04,ND0183,S,68,69.61,3.00%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:45:00-04,ND0183,S,56,73.66,2.52%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:50:00-04,ND0183,S,63,71.91,2.76%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 00:55:00-04,ND0183,S,68,73.16,2.75%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 01:00:00-04,ND0183,S,54,72.05,2.88%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 01:05:00-04,ND0183,S,46,71.71,2.09%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 01:10:00-04,ND0183,S,63,70.93,3.26%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 01:15:00-04,ND0183,S,49,71.85,2.36%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
2024-08-01 01:20:00-04,ND0183,S,47,72.01,1.67%,3,ND0183 - I95 SB AT MD LINE,9054.5,2015-05-22 12:12:05-04,
