Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0233,N,6,64.42,0.89%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:05:00-04,ND0233,N,4,77.57,0.24%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:10:00-04,ND0233,N,5,73.29,0.22%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:15:00-04,ND0233,N,9,68.33,0.56%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:20:00-04,ND0233,N,7,65.18,0.61%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:25:00-04,ND0233,N,4,64.06,0.44%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:30:00-04,ND0233,N,3,61.16,0.36%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:35:00-04,ND0233,N,1,69.95,0.27%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:40:00-04,ND0233,N,6,68.82,1.23%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:45:00-04,ND0233,N,7,68.79,0.56%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 00:50:00-04,ND0233,N,5,63.35,1.53%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:00:00-04,ND0233,N,8,67.92,0.68%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:05:00-04,ND0233,N,3,62.40,0.68%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:10:00-04,ND0233,N,9,66.73,0.87%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:15:00-04,ND0233,N,5,75.32,0.45%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:20:00-04,ND0233,N,1,68.91,0.25%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:25:00-04,ND0233,N,3,62.34,0.48%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:30:00-04,ND0233,N,3,66.29,0.91%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:35:00-04,ND0233,N,1,70.91,0.25%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:40:00-04,ND0233,N,3,68.58,0.21%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:45:00-04,ND0233,N,3,72.29,0.80%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:50:00-04,ND0233,N,3,66.77,0.45%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 01:55:00-04,ND0233,N,7,71.01,1.75%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:00:00-04,ND0233,N,3,72.07,0.79%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:05:00-04,ND0233,N,2,70.40,0.57%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:10:00-04,ND0233,N,3,65.57,0.66%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:15:00-04,ND0233,N,5,69.27,0.58%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:20:00-04,ND0233,N,3,65.51,0.39%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:25:00-04,ND0233,N,8,69.65,1.10%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:30:00-04,ND0233,N,5,66.77,1.22%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:35:00-04,ND0233,N,1,69.90,0.27%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:40:00-04,ND0233,N,7,72.01,0.81%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:45:00-04,ND0233,N,3,62.18,0.47%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:50:00-04,ND0233,N,6,64.07,1.37%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 02:55:00-04,ND0233,N,7,66.51,0.67%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:00:00-04,ND0233,N,5,66.39,1.41%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:05:00-04,ND0233,N,2,70.66,0.36%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:10:00-04,ND0233,N,7,70.29,1.30%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:15:00-04,ND0233,N,4,69.92,0.38%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:20:00-04,ND0233,N,4,69.55,0.68%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:25:00-04,ND0233,N,7,68.06,0.76%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:30:00-04,ND0233,N,5,66.57,1.26%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:35:00-04,ND0233,N,6,70.24,0.51%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:40:00-04,ND0233,N,9,71.96,0.80%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:45:00-04,ND0233,N,9,71.97,0.60%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:50:00-04,ND0233,N,2,60.43,0.40%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 03:55:00-04,ND0233,N,4,64.18,0.85%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:00:00-04,ND0233,N,7,66.78,0.65%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:05:00-04,ND0233,N,10,72.67,1.47%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:10:00-04,ND0233,N,4,75.27,0.14%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:15:00-04,ND0233,N,16,70.53,1.38%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:20:00-04,ND0233,N,9,66.48,0.82%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:25:00-04,ND0233,N,6,71.18,0.63%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:30:00-04,ND0233,N,8,66.53,1.41%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:35:00-04,ND0233,N,8,72.67,1.15%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:40:00-04,ND0233,N,8,68.73,1.30%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:45:00-04,ND0233,N,7,68.69,0.42%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:50:00-04,ND0233,N,13,70.37,1.03%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 04:55:00-04,ND0233,N,14,73.73,1.03%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:00:00-04,ND0233,N,9,73.61,0.96%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:05:00-04,ND0233,N,11,70.16,1.14%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:10:00-04,ND0233,N,14,69.30,1.62%,1,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:15:00-04,ND0233,N,19,71.08,1.15%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:20:00-04,ND0233,N,15,71.86,0.74%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:25:00-04,ND0233,N,21,74.90,1.33%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:30:00-04,ND0233,N,13,66.04,1.19%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:35:00-04,ND0233,N,24,69.63,1.89%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:40:00-04,ND0233,N,20,72.48,1.11%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:45:00-04,ND0233,N,22,73.23,1.02%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:50:00-04,ND0233,N,26,73.46,1.64%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 05:55:00-04,ND0233,N,24,75.34,1.20%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:00:00-04,ND0233,N,24,73.76,1.09%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:05:00-04,ND0233,N,26,75.11,1.13%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:10:00-04,ND0233,N,25,71.77,1.36%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:15:00-04,ND0233,N,32,75.99,1.24%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:20:00-04,ND0233,N,22,72.63,1.04%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:25:00-04,ND0233,N,33,76.78,1.33%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:30:00-04,ND0233,N,43,71.91,2.12%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:35:00-04,ND0233,N,34,74.21,1.70%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:40:00-04,ND0233,N,44,74.61,1.84%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:45:00-04,ND0233,N,39,74.41,2.05%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:50:00-04,ND0233,N,45,76.64,2.38%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 06:55:00-04,ND0233,N,33,73.82,1.46%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:00:00-04,ND0233,N,32,73.32,1.57%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:05:00-04,ND0233,N,45,73.82,2.25%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:10:00-04,ND0233,N,45,72.72,2.03%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:15:00-04,ND0233,N,36,70.14,2.10%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:20:00-04,ND0233,N,40,74.55,1.60%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:25:00-04,ND0233,N,49,75.64,2.08%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:30:00-04,ND0233,N,49,74.65,2.00%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:35:00-04,ND0233,N,40,74.04,1.62%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:40:00-04,ND0233,N,40,71.85,2.08%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:45:00-04,ND0233,N,50,75.10,2.18%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:50:00-04,ND0233,N,51,71.87,2.54%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 07:55:00-04,ND0233,N,44,73.03,1.82%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:00:00-04,ND0233,N,38,75.22,2.23%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:05:00-04,ND0233,N,39,74.17,1.94%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:10:00-04,ND0233,N,32,73.15,1.52%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:15:00-04,ND0233,N,49,70.77,2.68%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:20:00-04,ND0233,N,48,75.21,2.08%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:25:00-04,ND0233,N,47,71.17,2.47%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:30:00-04,ND0233,N,44,71.94,2.11%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:35:00-04,ND0233,N,38,74.29,1.68%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:40:00-04,ND0233,N,53,74.09,2.46%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:45:00-04,ND0233,N,30,70.33,1.63%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:50:00-04,ND0233,N,41,72.04,1.87%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 08:55:00-04,ND0233,N,31,73.54,1.80%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:00:00-04,ND0233,N,39,72.99,1.71%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:05:00-04,ND0233,N,43,71.26,2.19%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:10:00-04,ND0233,N,46,71.43,2.32%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:15:00-04,ND0233,N,43,72.40,2.05%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:20:00-04,ND0233,N,39,73.03,1.83%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:25:00-04,ND0233,N,52,72.14,2.27%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:30:00-04,ND0233,N,39,74.17,1.89%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:35:00-04,ND0233,N,42,72.41,1.91%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:40:00-04,ND0233,N,38,72.46,1.90%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:45:00-04,ND0233,N,39,75.14,1.91%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:50:00-04,ND0233,N,47,67.88,2.58%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 09:55:00-04,ND0233,N,33,71.26,1.58%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:00:00-04,ND0233,N,48,73.90,2.06%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:05:00-04,ND0233,N,52,73.40,2.27%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:10:00-04,ND0233,N,44,72.95,2.09%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:15:00-04,ND0233,N,31,73.93,1.23%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:20:00-04,ND0233,N,34,68.97,1.77%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:25:00-04,ND0233,N,34,71.76,1.49%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:30:00-04,ND0233,N,46,72.00,2.37%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:35:00-04,ND0233,N,34,71.86,1.49%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:40:00-04,ND0233,N,50,69.49,3.23%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:45:00-04,ND0233,N,37,72.71,1.51%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:50:00-04,ND0233,N,35,71.69,2.17%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 10:55:00-04,ND0233,N,45,72.29,1.90%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
2024-08-01 11:00:00-04,ND0233,N,37,71.86,2.01%,2,ND0233 - US 301 NB S/O SPUR,12595.1,2019-01-30 09:40:42-05,
