Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0016,S,34,61.26,1.76%,13,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:05:00-04,ND0016,S,31,60.64,1.74%,10,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:10:00-04,ND0016,S,28,61.72,1.89%,11,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:15:00-04,ND0016,S,27,65.40,1.91%,8,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:20:00-04,ND0016,S,36,58.96,2.19%,11,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:25:00-04,ND0016,S,34,66.43,1.63%,12,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:30:00-04,ND0016,S,34,64.22,2.07%,9,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:35:00-04,ND0016,S,30,64.71,1.39%,13,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:40:00-04,ND0016,S,18,62.87,1.95%,6,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:45:00-04,ND0016,S,22,62.44,1.48%,9,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:50:00-04,ND0016,S,26,59.00,1.66%,12,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 00:55:00-04,ND0016,S,24,61.08,1.68%,9,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:00:00-04,ND0016,S,26,66.37,2.39%,8,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:05:00-04,ND0016,S,26,65.48,2.05%,8,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:10:00-04,ND0016,S,19,63.80,1.31%,8,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:15:00-04,ND0016,S,17,61.95,1.44%,8,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:20:00-04,ND0016,S,23,60.70,1.14%,12,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:25:00-04,ND0016,S,21,62.10,2.14%,7,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:30:00-04,ND0016,S,30,60.91,2.22%,9,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:35:00-04,ND0016,S,24,62.79,1.50%,10,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:40:00-04,ND0016,S,15,64.41,1.33%,7,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:45:00-04,ND0016,S,33,62.53,2.14%,10,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
2024-08-01 01:50:00-04,ND0016,S,17,56.48,1.20%,9,ND0016 - I95 AT MM 4 {SOLAR},14206.5,2020-03-12 09:08:39-04,
